DeveloperName__c,Id,Name,NovaId__c,OW_group_company__c,OW_own_company__c,PartnerCompany__c,ProtectionPartner__c,ReferenceName__c
SEEDRS,a26Qz000000MlVyIAK,Seedrs,a268e0000004CDtAAM,false,false,false,false,
BRITISH_TELECOM,a26Qz000000MlVzIAK,British Telecom,a268e0000004CDyAAM,false,false,false,false,
CLIFFORD_CHANCE_PENSION_SCHEME,a26Qz000000MlW0IAK,Clifford Chance Pension Scheme,a268e0000004CE3AAM,false,false,false,false,
CREDIT_UNION,a26Qz000000MlW1IAK,Credit Union,a268e0000004CE4AAM,false,false,false,false,
LIBERTY_LIFE,a26Qz000000MlW2IAK,Liberty Life,a268e0000004CE8AAM,false,false,false,false,
ARC_TRUSTEES,a26Qz000000MlW3IAK,Arc Trustees,a268e0000004CE9AAM,false,false,false,false,
C_H_L_MORTGAGES,a26Qz000000MlW4IAK,C H L Mortgages,a268e0000004CEAAA2,false,false,false,false,
PPS_SOUTH_AFRICA,a26Qz000000MlW5IAK,PPS South Africa,a268e0000004CEDAA2,false,false,false,false,
RENDITA_STIFTUNG,a26Qz000000MlW6IAK,Rendita Stiftung,a268e0000004CEEAA2,false,false,false,false,
GML_MORTGAGES,a26Qz000000MlW7IAK,GML Mortgages,a268e0000004CEFAA2,false,false,false,false,
CROWD_PROPERTY,a26Qz000000MlW8IAK,Crowd Property,a268e0000004CEIAA2,false,false,false,false,
MOTONOVO_FINANCE,a26Qz000000MlW9IAK,Motonovo Finance,a268e0000004CENAA2,false,false,false,false,
HONEYWELL_PENSION_SCHEME,a26Qz000000MlWAIA0,Honeywell Pension Scheme,a268e0000004CESAA2,false,false,false,false,
EON_PENSION_SCHEME,a26Qz000000MlWBIA0,EON Pension Scheme,a268e0000004CEXAA2,false,false,false,false,
READING_COMMUNITY_ENERGY_SOCIETY,a26Qz000000MlWCIA0,Reading Community Energy Society,a268e0000009dTzAAI,false,false,false,false,
READING_HYDRO_COMMUNITY_BENEFIT_SOCIETY,a26Qz000000MlWDIA0,Reading Hydro Community Benefit Society,a268e0000009dU4AAI,false,false,false,false,
KROO,a26Qz000000MlWEIA0,Kroo,a268e0000009dYBAAY,false,false,false,false,
UBL_UK,a26Qz000000MlWFIA0,UBL UK,a268e0000009dZdAAI,false,false,false,false,
MERCIA_VCT_NOMINEE_LTD,a26Qz000000MlWGIA0,Mercia VCT Nominee Ltd,a268e0000009dgzAAA,false,false,false,false,
THE_MELTON,a26Qz000000MlWHIA0,The Melton,a268e0000009f1xAAA,false,false,false,false,
KLARNA,a26Qz000000MlWIIA0,Klarna,a268e0000009fs7AAA,false,false,false,false,
PEMBROKE_VCT_PLC,a26Qz000000MlWJIA0,Pembroke VCT plc,a268e0000009gSvAAI,false,false,false,false,
TRADESTATION,a26Qz000000MlWKIA0,TradeStation,a268e0000009hoAAAQ,false,false,false,false,
SAFFRON_BUILDING_SOCIETY,a26Qz000000MlWLIA0,Saffron Building Society,a268e0000009i1yAAA,false,false,false,false,
MARKET_FINANCIAL_SOLUTIONS,a26Qz000000MlWMIA0,Market Financial Solutions,,false,false,false,false,
RIDER_LEVETT_BUCKNALL_UK_LTD,a26Qz000000MlWNIA0,Rider Levett Bucknall UK Ltd,,false,false,false,false,
EVOLVE_PENSIONS,a26Qz000000MlWOIA0,Evolve Pensions,,false,false,false,false,
PROVIDENT_FINANCIAL,a26Qz000000MlWPIA0,Provident financial,,false,false,false,false,
DIAGEO_PLC,a26Qz000000MlWQIA0,Diageo plc,,false,false,false,false,
AL_RAYAN_BANK,a26Qz000000MlWRIA0,Al Rayan Bank,,false,false,false,false,
MPOWERED_MORTGAGES,a26Qz000000MlWSIA0,MPowered Mortgages,,false,false,false,false,
EQUITY_GAP,a26Qz000000MlWTIA0,Equity Gap,,false,false,false,false,
EQUATE_PLUS,a26Qz000000MlWUIA0,Equate Plus,,false,false,false,false,
BANKINTER,a26Qz000000MlWVIA0,Bankinter,,false,false,false,false,
CANACCORD_GENUITY_WEALTH_LIMITED,a26Qz000000MlWWIA0,Canaccord Genuity Wealth Limited,,false,false,false,false,
LOCALEAI,a26Qz000000MlWXIA0,Locale.ai,,false,false,false,false,
PAYFLOWS,a26Qz000000MlWYIA0,Payflows,,false,false,false,false,
CHRONICLE,a26Qz000000MlWZIA0,Chronicle,,false,false,false,false,
NATIONAL_BALLISTICS_INTELLIGENCE_SERVICE,a26Qz000000MlWaIAK,National Ballistics Intelligence Service,,false,false,false,false,
CAREERNINJA,a26Qz000000MlWbIAK,CareerNinja,,false,false,false,false,
BINKS,a26Qz000000MlWcIAK,Binks,,false,false,false,false,
BRIDGE_INVESTMENT_GROUP,a26Qz000000MlWdIAK,Bridge Investment Group,,false,false,false,false,
FERMAT_COMMERCE,a26Qz000000MlWeIAK,Fermat Commerce,,false,false,false,false,
THREADO,a26Qz000000MlWfIAK,Threado,,false,false,false,false,
INSIGHTLY,a26Qz000000MlWgIAK,Insightly,,false,false,false,false,
FAMPAY,a26Qz000000MlWhIAK,FamPay,,false,false,false,false,
STRIPE,a26Qz000000MlWiIAK,Stripe,,false,false,false,false,
ENDURALIFE_LETSGOCOVER,a26Qz000000MlWjIAK,EnduraLife (LetsGoCover),,false,false,false,false,
IBM,a26Qz000000MlWkIAK,IBM,,false,false,false,false,
TDR_CAPITL,a26Qz000000MlWlIAK,TDR Capitl,a268e000000GmznAAC,false,false,false,false,
TDR_CAPITAL,a26Qz000000MlWmIAK,TDR Capital,a268e000000GmzoAAC,false,false,false,false,
PGL_PENSION_SCHEME,a26Qz000000MlWnIAK,PGL Pension Scheme,a268e000000GmzsAAC,false,false,false,false,
JACOBS_DOUWE_EGBET_UK_PENSION_SCHEME,a26Qz000000MlWoIAK,Jacobs Douwe Egbet UK Pension Scheme,a268e000000GmzxAAC,false,false,false,false,
JACOBS_DOUWE_EGBERT_UK_PENSION_SCHEME,a26Qz000000MlWpIAK,Jacobs Douwe Egbert UK Pension Scheme,a268e000000GmzyAAC,false,false,false,false,
IWEB,a26Qz000000MlWqIAK,iWeb,a268e000000Gn02AAC,false,false,false,false,
MACQUARIE_GROUP_LTD_AUMQG,a26Qz000000MlWrIAK,Macquarie Group Ltd (AU:MQG),a268e000000Gn07AAC,false,false,false,false,
AMP_CAPITAL_AUSTRALIAN_SUPER_FUND,a26Qz000000MlWsIAK,AMP Capital (Australian Super Fund),a268e000000Gn0CAAS,false,false,false,false,
WISE,a26Qz000000MlWtIAK,Wise,a268e000000Gn0HAAS,false,false,false,false,
RSA_INSURANCE_GROUP,a26Qz000000MlWuIAK,RSA Insurance Group,a268e000000Gn0MAAS,false,false,false,false,
OCTOPUS_CAPITAL_LTD,a26Qz000000MlWvIAK,Octopus Capital Ltd,a268e000000Gn0RAAS,false,false,false,false,
REDWOOD,a26Qz000000MlWwIAK,Redwood,a268e000000Gn0gAAC,false,false,false,false,
BALFOUR_BEATTY_PENSION_FUND_BBPF,a26Qz000000MlWxIAK,Balfour Beatty Pension Fund (BBPF),a268e000000Gn0lAAC,false,false,false,false,
SCOTTISH_PUBLIC_PENSION_AGENCY,a26Qz000000MlWyIAK,Scottish Public Pension Agency,a268e000000Gn0qAAC,false,false,false,false,
APPLE,a26Qz000000MlWzIAK,Apple,a268e000000Gn0vAAC,false,false,false,false,
MANDATUM_LIFE,a26Qz000000MlX0IAK,Mandatum Life,a268e000000Gn10AAC,false,false,false,false,
BP_DB_SCHEME,a26Qz000000MlX1IAK,BP DB Scheme,a268e000000Gn1FAAS,false,false,false,false,
NORWICH_UNION,a26Qz000000MlX2IAK,Norwich Union,a268e000000Gn1KAAS,false,false,false,false,
HMRC,a26Qz000000MlX3IAK,HMRC,a268e000000Gn1PAAS,false,false,false,false,
IIBANKS,a26Qz000000MlX4IAK,IIBanks,a268e000000Gn1UAAS,false,false,false,false,
EVESTOR,a26Qz000000MlX5IAK,Evestor,a268e000000Gn1ZAAS,false,false,false,false,
SCB_THAILAND,a26Qz000000MlX6IAK,SCB Thailand,a268e000000Gn1eAAC,false,false,false,false,
ETRADE,a26Qz000000MlX7IAK,E-Trade,a268e000000Gn1jAAC,false,false,false,false,
ADAMSTREET,a26Qz000000MlX8IAK,Adamstreet,a268e000000Gn1oAAC,false,false,false,false,
BLACK_HORSE_LLOYDS,a26Qz000000MlX9IAK,Black Horse (Lloyds),a268e000000Gn1tAAC,false,false,false,false,
JTC,a26Qz000000MlXAIA0,JTC,a268e000000Gn1yAAC,false,false,false,false,
YEW_GROVE_REIT_PLC,a26Qz000000MlXBIA0,Yew Grove REIT plc,a268e000000Gn23AAC,false,false,false,false,
MINI_CAR_FINANCE,a26Qz000000MlXCIA0,Mini Car Finance,a268e000000Gn28AAC,false,false,false,false,
CHASE,a26Qz000000MlXDIA0,Chase,a268e000000Gn2DAAS,false,false,false,false,
BANKWEST_AUSTRALIA,a26Qz000000MlXEIA0,Bankwest (Australia),a268e000000Gn2IAAS,false,false,false,false,
COINBASE,a26Qz000000MlXFIA0,Coinbase,a268e000000Gn2NAAS,false,false,false,false,
ANZ_AUSTRALIAN_TRADING_ACCOUNT,a26Qz000000MlXGIA0,ANZ (Australian trading account),a268e000000Gn2OAAS,false,false,false,false,
BUDGET_INSURANCE,a26Qz000000MlXHIA0,Budget Insurance,a268e000000Gn2SAAS,false,false,false,false,
BWCI,a26Qz000000MlXIIA0,BWCI,a268e000000Gn2XAAS,false,false,false,false,
FIRST_ACTIVE_RBS,a26Qz000000MlXJIA0,First Active (RBS),a268e000000Gn2cAAC,false,false,false,false,
MERCEDES_BENZ_FINANCE,a26Qz000000MlXKIA0,Mercedes Benz Finance,a268e000000Gn2hAAC,false,false,false,false,
PENSIONERSABC,a26Qz000000MlXLIA0,PensionersABC,a268e000000Gn2mAAC,false,false,false,false,
IG5,a26Qz000000MlXMIA0,IG,a268e000000Gn2rAAC,false,false,false,false,
TOYOTA_GREAT_BRITAIN,a26Qz000000MlXNIA0,Toyota Great Britain,a268e000000Gn2wAAC,false,false,false,false,
ARCADIA_GROUP_PENSION_TRUST,a26Qz000000MlXOIA0,Arcadia group pension trust,a268e000000Gn31AAC,false,false,false,false,
FUJITSU,a26Qz000000MlXPIA0,Fujitsu,a268e000000Gn3LAAS,false,false,false,false,
SAGA_SAVINGS,a26Qz000000MlXQIA0,Saga Savings,a268e000000Gn3QAAS,false,false,false,false,
GO_HENRY,a26Qz000000MlXRIA0,Go Henry,a268e000000Gn3VAAS,false,false,false,false,
ROSINCA,a26Qz000000MlXSIA0,Rosinca,a268e000000Gn3aAAC,false,false,false,false,
DENIZBANK,a26Qz000000MlXTIA0,Denizbank,a268e000000Gn3fAAC,false,false,false,false,
MEDIA_SUPER,a26Qz000000MlXUIA0,Media Super,a268e000000Gn3gAAC,false,false,false,false,
GODIVA,a26Qz000000MlXVIA0,Godiva,a268e000000Gn3hAAC,false,false,false,false,
ENGAGE_CREDIT,a26Qz000000MlXWIA0,Engage Credit,a268e000000Gn3kAAC,false,false,false,false,
PENSION_PROTECTION_FUND,a26Qz000000MlXXIA0,Pension protection fund,a268e000000Gn3pAAC,false,false,false,false,
ASCOT_LLOYD,a26Qz000000MlXYIA0,Ascot Lloyd,a268e000000Gn3uAAC,false,false,false,false,
BAILLIE_GIFFORD_EUROPEAN_GROWTH_TRUST_PLC,a26Qz000000MlXZIA0,Baillie Gifford European Growth trust PLC,a268e000000Gn3zAAC,false,false,false,false,
UTILICO_INVESTMENTS_LIMITED,a26Qz000000MlXaIAK,Utilico Investments Limited,a268e000000Gn44AAC,false,false,false,false,
NEMO_PERSONAL_FINANCE,a26Qz000000MlXbIAK,Nemo Personal Finance,a268e000000Gn49AAC,false,false,false,false,
BENPAL,a26Qz000000MlXcIAK,Benpal,a268e000000Gn4EAAS,false,false,false,false,
VODAFONE_GROUP_PENSION_SCHEME_VGPS,a26Qz000000MlXdIAK,Vodafone Group Pension Scheme (VGPS),a268e000000Gn4JAAS,false,false,false,false,
HAPI_PLAN,a26Qz000000MlXeIAK,Hapi Plan,a268e000000Gn4OAAS,false,false,false,false,
LETS_DO_THIS,a26Qz000000MlXfIAK,Lets Do This,a268e000000Gn4TAAS,false,false,false,false,
EIGEN_TECHNOLOGIES,a26Qz000000MlXgIAK,Eigen Technologies,a268e000000Gn4YAAS,false,false,false,false,
RED_SIFT_LTD,a26Qz000000MlXhIAK,Red Sift Ltd,a268e000000Gn4dAAC,false,false,false,false,
CAPITAL_ONE,a26Qz000000MlXiIAK,Capital One,a268e000000Gn4iAAC,false,false,false,false,
WILLIS_TOWERS_WATSON_TATE__LYLE_GROUP_PENSION_SCHEME,a26Qz000000MlXjIAK,Willis Towers Watson (Tate & Lyle Group Pension Scheme),a268e000000Gn4sAAC,false,false,false,false,
GAM,a26Qz000000MlXkIAK,GAM,a268e000000Gn4xAAC,false,false,false,false,
KUFFLINK,a26Qz000000MlXlIAK,Kufflink,a268e000000Gn52AAC,false,false,false,false,
KUFLINK,a26Qz000000MlXmIAK,Kuflink,a268e000000Gn57AAC,false,false,false,false,
BSRIA_CO_DB_PENSION,a26Qz000000MlXnIAK,BSRIA Co DB Pension,a268e000000Gn5CAAS,false,false,false,false,
DON__LOW_DB_SCHEME,a26Qz000000MlXoIAK,Don & Low DB Scheme,a268e000000Gn5HAAS,false,false,false,false,
BTC_HOLDINGS,a26Qz000000MlXpIAK,BTC Holdings,a268e000000Gn5MAAS,false,false,false,false,
WILLIS_TOWERS_WATSON_ASTRAZENECA,a26Qz000000MlXqIAK,Willis Towers Watson (AstraZeneca),a268e000000Gn5RAAS,false,false,false,false,
BULLION,a26Qz000000MlXrIAK,Bullion,a268e000000Gn5lAAC,false,false,false,false,
MIFM_ISLE_OF_MANN,a26Qz000000MlXsIAK,MIFM Isle of Mann,a268e000000Gn5mAAC,false,false,false,false,
MNOPF,a26Qz000000MlXtIAK,MNOPF,a268e000000Gn5qAAC,false,false,false,false,
PEARL,a26Qz000000MlXuIAK,Pearl,a268e000000Gn5vAAC,false,false,false,false,
MAGNETTO_INTERNATIONAL_EQUITY,a26Qz000000MlXvIAK,Magnetto International Equity,a268e000000Gn60AAC,false,false,false,false,
ALLIED_IRISH_BANK,a26Qz000000MlXwIAK,Allied Irish Bank,a268e000000Gn65AAC,false,false,false,false,
RENTES_GENEVOISES,a26Qz000000MlXxIAK,Rentes Genevoises,a268e000000Gn6AAAS,false,false,false,false,
ABRDN,a26Qz000000MlXyIAK,ABRDN,a268e000000Gn6FAAS,false,false,false,false,
NWLCC_PENSION,a26Qz000000MlXzIAK,NWLCC Pension,a268e000000Gn6KAAS,false,false,false,false,
ELECTRICITY_PENSIONS_ADMINISTRATION_LIMITED,a26Qz000000MlY0IAK,Electricity Pensions Administration Limited,a268e000000Gn6PAAS,false,false,false,false,
AEGON_RETIREADY,a26Qz000000MlY1IAK,Aegon Retiready,a268e000000Gn6UAAS,false,false,false,false,
KENT_RELIANCE,a26Qz000000MlY2IAK,Kent Reliance,a268e000000Gn6ZAAS,false,false,false,false,
CRÉDIT_AGRICOLE,a26Qz000000MlY3IAK,Crédit Agricole,a268e000000Gn6eAAC,false,false,false,false,
MYWEALTH,a26Qz000000MlY4IAK,MyWealth,a268e000000Gn6jAAC,false,false,false,false,
ESSEX_COUNTY_COUNCIL_PENSION,a26Qz000000MlY5IAK,Essex county council pension,a268e000000Gn6oAAC,false,false,false,false,
TERRA_NOVA_INSURANCE_COMPANY,a26Qz000000MlY6IAK,Terra Nova insurance company,a268e000000Gn6tAAC,false,false,false,false,
MARKEL,a26Qz000000MlY7IAK,Markel,a268e000000Gn6yAAC,false,false,false,false,
NA,a26Qz000000MlY8IAK,N/A,a268e000000Gn73AAC,false,false,false,false,
WHITGIFT_FOUNDATION_PENSION_SCHEME,a26Qz000000MlY9IAK,Whitgift Foundation Pension Scheme,a268e000000Gn78AAC,false,false,false,false,
BELFIUS_BANK,a26Qz000000MlYAIA0,Belfius Bank,a268e000000Gn7DAAS,false,false,false,false,
ICL_GROUP_PENSION_PLAN,a26Qz000000MlYBIA0,ICL Group Pension Plan,a268e000000Gn7IAAS,false,false,false,false,
SECURED_LOAN,a26Qz000000MlYCIA0,Secured Loan,a268e000000Gn7NAAS,false,false,false,false,
ENVIRONMENT_AGENCY_DB_SCHEME,a26Qz000000MlYDIA0,Environment Agency DB Scheme,a268e000000Gn7SAAS,false,false,false,false,
BRITISH_AIRWAYS_DB_SCHEME,a26Qz000000MlYEIA0,British Airways DB Scheme,a268e000000Gn7XAAS,false,false,false,false,
OPENMONEY,a26Qz000000MlYFIA0,OpenMoney,a268e000000Gn7cAAC,false,false,false,false,
QSUPER_AUSTRALIAN_PENSION,a26Qz000000MlYGIA0,QSuper (Australian Pension),a268e000000Gn7dAAC,false,false,false,false,
CANADIAN_MILITARY_PENSION,a26Qz000000MlYHIA0,Canadian Military Pension,a268e000000Gn7hAAC,false,false,false,false,
COMMUNITY_GAMING_LTD,a26Qz000000MlYIIA0,Community Gaming Ltd,a268e000000Gn7rAAC,false,false,false,false,
AGA_RANGE_MASTERS_GROUP_PENSION,a26Qz000000MlYJIA0,AGA Range Masters Group Pension,a268e000000Gn7wAAC,false,false,false,false,
AFH,a26Qz000000MlYKIA0,AFH,a268e000000Gn81AAC,false,false,false,false,
TRAFALGAR_HOUSE,a26Qz000000MlYLIA0,Trafalgar House,a268e000000Gn86AAC,false,false,false,false,TRAFALGAR_HOUSE
SCOTTISH__NEWCASTLE,a26Qz000000MlYMIA0,Scottish & Newcastle,a268e000000Gn8BAAS,false,false,false,false,
ENERGISE_AFRICA,a26Qz000000MlYNIA0,Energise Africa,a268e000000Gn8GAAS,false,false,false,false,
CLIMB8,a26Qz000000MlYOIA0,Climb8,a268e000000Gn8LAAS,false,false,false,false,
WOMBAT,a26Qz000000MlYPIA0,Wombat,a268e000000Gn8QAAS,false,false,false,false,
BIG_EXCHANGE,a26Qz000000MlYQIA0,Big Exchange,a268e000000Gn8VAAS,false,false,false,false,
GREEN_ANGEL_FUND,a26Qz000000MlYRIA0,Green Angel Fund,a268e000000Gn8aAAC,false,false,false,false,
PAYMENTSHIELD,a26Qz000000MlYSIA0,Paymentshield,a268e000000Gn8fAAC,false,false,false,false,
ZEN_AUTO_LEASING,a26Qz000000MlYTIA0,Zen Auto Leasing,a268e000000Gn8kAAC,false,false,false,false,
EXETER,a26Qz000000MlYUIA0,The Exeter,a268e000000Gn8pAAC,false,false,false,true,EXETER
NORTHRIDGE,a26Qz000000MlYVIA0,Northridge,a268e000000Gn8uAAC,false,false,false,false,
PAYPAL,a26Qz000000MlYWIA0,Paypal,a268e000000Gn8zAAC,false,false,false,false,
HARPENDEN_BUILDING_SOCIETY,a26Qz000000MlYXIA0,Harpenden Building Society,a268e000000Gn94AAC,false,false,false,false,
CIVIL_SERVICE_PENSION_SCHEME,a26Qz000000MlYYIA0,Civil Service Pension Scheme,a268e000000Gn99AAC,false,false,false,false,
GKCS_PENSION,a26Qz000000MlYZIA0,GKCS Pension,a268e000000Gn9EAAS,false,false,false,false,
CPN_WEALTH,a26Qz000000MlYaIAK,CPN Wealth,a268e000000Gn9FAAS,false,false,false,false,
OCTOPUS_ENERGY,a26Qz000000MlYbIAK,Octopus Energy,a268e000000Gn9JAAS,false,false,false,false,
DHL_GROUP_PENSIONS,a26Qz000000MlYcIAK,DHL Group Pensions,a268e000000Gn9OAAS,false,false,false,false,
HINCKLEY__RUGBY,a26Qz000000MlYdIAK,Hinckley & Rugby,a268e000000Gn9TAAS,false,false,false,false,
XTB,a26Qz000000MlYeIAK,XTB,a268e000000Gn9YAAS,false,false,false,false,
N26,a26Qz000000MlYfIAK,N26,a268e000000Gn9ZAAS,false,false,false,false,
WPA,a26Qz000000MlYgIAK,WPA,a268e000000Gn9dAAC,false,false,false,false,
SPIRE_HEALTHCARE,a26Qz000000MlYhIAK,Spire Healthcare,a268e000000Gn9iAAC,false,false,false,false,
TRUE_POTENTIAL,a26Qz000000MlYiIAK,True Potential,a268e000000Gn9nAAC,false,false,false,false,
OCTOPUS_ATHENA_I_LP,a26Qz000000MlYjIAK,Octopus Athena I LP,a268e000000Gn9sAAC,false,false,false,false,
HALLIBURTON,a26Qz000000MlYkIAK,Halliburton,a268e000000Gn9xAAC,false,false,false,false,
BROOKS_MCDONALD,a26Qz000000MlYlIAK,Brooks McDonald,a268e000000GnA2AAK,false,false,false,false,
BBC_DEFINED_BENEFIT_PENSION,a26Qz000000MlYmIAK,BBC Defined Benefit Pension,a268e000000GnA7AAK,false,false,false,false,
SAGE_SHARE_SAVE,a26Qz000000MlYnIAK,Sage Share Save,a268e000000GnACAA0,false,false,false,false,
LINDE_PENSION_SCHEME,a26Qz000000MlYoIAK,Linde Pension Scheme,a268e000000GnAHAA0,false,false,false,false,
RAC_PENSION_SCHEME,a26Qz000000MlYpIAK,RAC Pension Scheme,a268e000000GnAMAA0,false,false,false,false,
DENTIST__GENERAL_MUTUAL,a26Qz000000MlYqIAK,Dentist & General Mutual,a268e000000GnARAA0,false,false,false,false,
QUESTRADE,a26Qz000000MlYrIAK,Questrade,a268e000000GnAWAA0,false,false,false,false,
PARK_WALK_EIS,a26Qz000000MlYsIAK,Park Walk EIS,a268e000000GnAbAAK,false,false,false,false,
HODGE_BANK,a26Qz000000MlYtIAK,Hodge Bank,a268e000000GnAgAAK,false,false,false,false,
VARIOUS,a26Qz000000MlYuIAK,Various,a268e000000GnAlAAK,false,false,false,false,
DARLINGTON_BUILDING_SOCIETY,a26Qz000000MlYvIAK,Darlington Building Society,a268e000000GnAqAAK,false,false,false,false,
WAHED,a26Qz000000MlYwIAK,Wahed,a268e000000GnAvAAK,false,false,false,false,
ISLAMIC_FINANCE_GURU_VC,a26Qz000000MlYxIAK,Islamic Finance Guru VC,a268e000000GnB0AAK,false,false,false,false,
VP_BANK_BVI,a26Qz000000MlYyIAK,VP Bank BVI,a268e000000GnB1AAK,false,false,false,false,
MWM_FINANCIAL_SERVICES,a26Qz000000MlYzIAK,MWM Financial Services,a268e000000GnB2AAK,false,false,false,false,
ISLAMIC_FINANCE_GURU,a26Qz000000MlZ0IAK,Islamic Finance Guru,a268e000000GnB5AAK,false,false,false,false,
REPUBLIC_BANK_BVI,a26Qz000000MlZ1IAK,Republic Bank BVI,a268e000000GnBAAA0,false,false,false,false,
BMW_PENSION_SCHEME,a26Qz000000MlZ2IAK,BMW Pension Scheme,a268e000000GnBBAA0,false,false,false,false,
UNBOLTED,a26Qz000000MlZ3IAK,Unbolted,a268e000000GnBFAA0,false,false,false,false,
GOLD,a26Qz000000MlZ4IAK,Gold,a268e000000GnBKAA0,false,false,false,false,
BBS_CONSULTANTS_DB_PENSION,a26Qz000000MlZ5IAK,BBS Consultants DB Pension,a268e000000GnBPAA0,false,false,false,false,
SUPERANNUATED,a26Qz000000MlZ6IAK,Superannuated,a268e000000GnBQAA0,false,false,false,false,
LANCASHIRE_FIRE_AND_RESCUE_DB_PENSION,a26Qz000000MlZ7IAK,Lancashire Fire and Rescue DB Pension,a268e000000GnBUAA0,false,false,false,false,
EAST_SUSSEX_PENSION_FUND,a26Qz000000MlZ8IAK,East Sussex Pension Fund,a268e000000GnBZAA0,false,false,false,false,
OCTOPUS_ZENITH_FUNDS,a26Qz000000MlZ9IAK,Octopus Zenith Funds,a268e000000GnBeAAK,false,false,false,false,
VOLVO_CAR_FINANCIAL_SERVICES,a26Qz000000MlZAIA0,Volvo Car Financial Services,a268e000000GnBjAAK,false,false,false,false,
ALLEN_OVERY_DB_SCHEME,a26Qz000000MlZBIA0,Allen Overy DB Scheme,a268e000000GnBoAAK,false,false,false,false,
ING_BANKING,a26Qz000000MlZCIA0,ING Banking,a268e000000GnBpAAK,false,false,false,false,
CHESHIRE_PENSION_FUND,a26Qz000000MlZDIA0,Cheshire Pension Fund,a268e000000GnBtAAK,false,false,false,false,
HOWDENS_JOINERY_DB_SCHEME,a26Qz000000MlZEIA0,Howdens Joinery DB Scheme,a268e000000GnCSAA0,false,false,false,false,
VW_FINANCIAL_SERVICES,a26Qz000000MlZFIA0,VW Financial Services,a268e000000GnCcAAK,false,false,false,false,
TESCO_BANK,a26Qz000000MlZGIA0,Tesco Bank,a268e000000GnChAAK,false,false,false,false,
SANOFI_PENSION,a26Qz000000MlZHIA0,Sanofi Pension,a268e000000GnCmAAK,false,false,false,false,
HAMPSHIRE_PENSION_SERVICES,a26Qz000000MlZIIA0,Hampshire Pension Services,a268e000000GnCrAAK,false,false,false,false,
OPENWORK,a26Qz000000MlZJIA0,OpenWork,a268e000000GnCwAAK,false,false,false,false,
HM_COURTS_AND_TRIBUNALS_SERVICE_DB_SCHEME,a26Qz000000MlZKIA0,HM Courts and Tribunals Service DB Scheme,a268e000000GnD1AAK,false,false,false,false,
CASTLE_TRUST,a26Qz000000MlZLIA0,Castle Trust,a268e000000GnD6AAK,false,false,false,false,
SMART_INSURANCE,a26Qz000000MlZMIA0,Smart Insurance,a268e000000GnDBAA0,false,false,false,false,
DUDLEY,a26Qz000000MlZNIA0,Dudley,a268e000000GnDQAA0,false,false,false,false,
PUMA_VCT,a26Qz000000MlZOIA0,PUMA VCT,a268e000000GnDaAAK,false,false,false,false,
LIBERTY,a26Qz000000MlZPIA0,Liberty,a268e000000GnDfAAK,false,false,false,false,
CANTER_HOLLAND,a26Qz000000MlZQIA0,Canter Holland,a268e000000GnDuAAK,false,false,false,false,
DISCOVERY_INSURANCE_SOUTH_AFRICA,a26Qz000000MlZRIA0,Discovery Insurance (South Africa),a268e000000GnE4AAK,false,false,false,false,
CUSHION,a26Qz000000MlZSIA0,Cushion,a268e000000GnE9AAK,false,false,false,false,
NÜRNBERGER_VERSICHERUNGEN,a26Qz000000MlZTIA0,Nürnberger Versicherungen,a268e000000GnEOAA0,false,false,false,false,
CUSHON,a26Qz000000MlZUIA0,Cushon,a268e000000GnEYAA0,false,false,false,false,
STRATHCLYDE_PENSION_FUND,a26Qz000000MlZVIA0,Strathclyde Pension Fund,a268e000000GnEdAAK,false,false,false,false,
FOLK2FOLK,a26Qz000000MlZWIA0,Folk2Folk,a268e000000GnEnAAK,false,false,false,false,
WEST_BROMICH_BUILDING_SOCIETY,a26Qz000000MlZXIA0,West Bromwich Building Society,a268e000000GnEsAAK,false,false,false,false,WEST_BROMWICH_BUILDING_SOCIETY
ISIO,a26Qz000000MlZYIA0,Isio,a268e000000GnFCAA0,false,false,false,false,
INVESTENGINE,a26Qz000000MlZZIA0,InvestEngine,a268e000000GnFHAA0,false,false,false,false,
BT_DB_SCHEME,a26Qz000000MlZaIAK,BT DB Scheme,a268e000000GnFMAA0,false,false,false,false,
WELLCOME_TRUST,a26Qz000000MlZbIAK,Wellcome Trust,a268e000000GnFRAA0,false,false,false,false,
PENSION_INSURANCE_COMPANY,a26Qz000000MlZcIAK,Pension Insurance Company,a268e000000GnFWAA0,false,false,false,false,
OLAND_SPARBANKEN,a26Qz000000MlZdIAK,Oland Sparbanken,a268e000000GnFbAAK,false,false,false,false,
BBVA,a26Qz000000MlZeIAK,BBVA,a268e000000GnFgAAK,false,false,false,false,
NEXO,a26Qz000000MlZfIAK,Nexo,a268e000000GnFlAAK,false,false,false,false,
CAISSE_DEPARGNE,a26Qz000000MlZgIAK,Caisse d'Epargne,a268e000000GnFqAAK,false,false,false,false,
SKIPTON_BUILDING_SOCIETY,a26Qz000000MlZhIAK,Skipton Building Society,a268e000000GnFvAAK,false,false,false,false,
AUTO,a26Qz000000MlZiIAK,Auto,a268e000000GnG0AAK,false,false,false,false,
FIRSTGROUP,a26Qz000000MlZjIAK,FirstGroup,a268e000000GnG5AAK,false,false,false,false,
PONTAQ,a26Qz000000MlZkIAK,Pontaq,a268e000000GnGAAA0,false,false,false,false,
