DeveloperName__c,FulfilmentType__c,FulfilmentType__r.ReferenceName__c,FulfilmentTypeReference__c,Id,Name,NextStatus__c,ReferenceName__c,RelatedFlow__c,RelatedTaskInformation__c,Status__c,Tasks__c
NON-STANDARD_ACTION_GIA_AWAITING_AD_HOC_ACTION,a2hQz000000UAsoIAG,NON-STANDARD_ACTION_GIA,,a2gQz000000tIhLIAU,Awaiting ad hoc action Non-standard action GIA,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_CASH_ISA_AWAITING_AD_HOC_ACTION,a2hQz000000UAspIAG,NON-STANDARD_ACTION_CASH_ISA,,a2gQz000000tIhMIAU,Awaiting ad hoc action Non-standard action Cash ISA,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_DIRECT_EQUITY_AWAITING_AD_HOC_ACTION,a2hQz000000UAsqIAG,NON-STANDARD_ACTION_DIRECT_EQUITY,,a2gQz000000tIhNIAU,Awaiting ad hoc action Non-standard action Direct equity,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_OFFSHORE_BOND_AWAITING_AD_HOC_ACTION,a2hQz000000UAsrIAG,NON-STANDARD_ACTION_OFFSHORE_BOND,,a2gQz000000tIhOIAU,Awaiting ad hoc action Non-standard action Offshore bond,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_PREMIUM_BOND_AWAITING_AD_HOC_ACTION,a2hQz000000UAssIAG,NON-STANDARD_ACTION_PREMIUM_BOND,,a2gQz000000tIhPIAU,Awaiting ad hoc action Non-standard action Premium bond,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_DB_PENSION_AWAITING_AD_HOC_ACTION,a2hQz000000UAstIAG,NON-STANDARD_ACTION_DB_PENSION,,a2gQz000000tIhQIAU,Awaiting ad hoc action Non-standard action DB Pension,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_VCT_AWAITING_AD_HOC_ACTION,a2hQz000000UAsuIAG,NON-STANDARD_ACTION_VCT,,a2gQz000000tIhRIAU,Awaiting ad hoc action Non-standard action VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_EIS_AWAITING_AD_HOC_ACTION,a2hQz000000UAsvIAG,NON-STANDARD_ACTION_EIS,,a2gQz000000tIhSIAU,Awaiting ad hoc action Non-standard action EIS,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_LIFE_COVER_AWAITING_AD_HOC_ACTION,a2hQz000000UAswIAG,NON-STANDARD_ACTION_LIFE_COVER,,a2gQz000000tIhTIAU,Awaiting ad hoc action Non-standard action Life cover,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_LIFE_&_CIC_AWAITING_AD_HOC_ACTION,a2hQz000000UAsxIAG,NON-STANDARD_ACTION_LIFE_&_CIC,,a2gQz000000tIhUIAU,Awaiting ad hoc action Non-standard action Life & CIC,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_TRUST_AWAITING_AD_HOC_ACTION,a2hQz000000UAsyIAG,NON-STANDARD_ACTION_TRUST,,a2gQz000000tIhVIAU,Awaiting ad hoc action Non-standard action Trust,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_NO_PRODUCT_AWAITING_AD_HOC_ACTION,a2hQz000000UAszIAG,NON-STANDARD_ACTION_NO_PRODUCT,,a2gQz000000tIhWIAU,Awaiting ad hoc action Non-standard action No product,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_SIPP_CHASE_PROVIDER,a2hQz000000UAsUIAW,CLIENT_ACTION_SIPP,,a2gQz000000tIhXIAU,Chase provider Client action SIPP,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_ISA_CHASE_PROVIDER,a2hQz000000UAsVIAW,CLIENT_ACTION_ISA,,a2gQz000000tIhYIAU,Chase provider Client action ISA,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_JISA_CHASE_PROVIDER,a2hQz000000UAsWIAW,CLIENT_ACTION_JISA,,a2gQz000000tIhZIAU,Chase provider Client action JISA,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_JSIPP_CHASE_PROVIDER,a2hQz000000UAsXIAW,CLIENT_ACTION_JSIPP,,a2gQz000000tIhaIAE,Chase provider Client action JSIPP,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_GIA_CHASE_PROVIDER,a2hQz000000UAsYIAW,CLIENT_ACTION_GIA,,a2gQz000000tIhbIAE,Chase provider Client action GIA,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_CASH_ISA_CHASE_PROVIDER,a2hQz000000UAsZIAW,CLIENT_ACTION_CASH_ISA,,a2gQz000000tIhcIAE,Chase provider Client action Cash ISA,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_DIRECT_EQUITY_CHASE_PROVIDER,a2hQz000000UAsaIAG,CLIENT_ACTION_DIRECT_EQUITY,,a2gQz000000tIhdIAE,Chase provider Client action Direct equity,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_OFFSHORE_BOND_CHASE_PROVIDER,a2hQz000000UAsbIAG,CLIENT_ACTION_OFFSHORE_BOND,,a2gQz000000tIheIAE,Chase provider Client action Offshore bond,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_PREMIUM_BOND_CHASE_CLIENT_ACTION,a2hQz000000UAscIAG,CLIENT_ACTION_PREMIUM_BOND,,a2gQz000000tIhfIAE,Chase client Client action Premium bond,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_DB_PENSION_CHASE_PROVIDER,a2hQz000000UAsdIAG,CLIENT_ACTION_DB_PENSION,,a2gQz000000tIhgIAE,Chase provider Client action DB Pension,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_VCT_CHASE_PROVIDER,a2hQz000000UAseIAG,CLIENT_ACTION_VCT,,a2gQz000000tIhhIAE,Chase provider Client action VCT,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_EIS_CHASE_PROVIDER,a2hQz000000UAsfIAG,CLIENT_ACTION_EIS,,a2gQz000000tIhiIAE,Chase provider Client action EIS,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_LIFE_COVER_CHASE_PROVIDER,a2hQz000000UAsgIAG,CLIENT_ACTION_LIFE_COVER,,a2gQz000000tIhjIAE,Chase provider Client action Life cover,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_LIFE_&_CIC_CHASE_PROVIDER,a2hQz000000UAshIAG,CLIENT_ACTION_LIFE_&_CIC,,a2gQz000000tIhkIAE,Chase provider Client action Life & CIC,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_TRUST_CHASE_PROVIDER,a2hQz000000UAsiIAG,CLIENT_ACTION_TRUST,,a2gQz000000tIhlIAE,Chase provider Client action Trust,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
CLIENT_ACTION_NO_PRODUCT_CHASE_PROVIDER,a2hQz000000UAsjIAG,CLIENT_ACTION_NO_PRODUCT,,a2gQz000000tIhmIAE,Chase provider Client action No product,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_SIPP_CHASE_PROVIDER,a2hQz000000UAskIAG,NON-STANDARD_ACTION_SIPP,,a2gQz000000tIhnIAE,Chase provider Non-standard action SIPP,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_ISA_CHASE_PROVIDER,a2hQz000000UAslIAG,NON-STANDARD_ACTION_ISA,,a2gQz000000tIhoIAE,Chase provider Non-standard action ISA,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_JISA_CHASE_PROVIDER,a2hQz000000UAsmIAG,NON-STANDARD_ACTION_JISA,,a2gQz000000tIhpIAE,Chase provider Non-standard action JISA,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_JSIPP_CHASE_PROVIDER,a2hQz000000UAsnIAG,NON-STANDARD_ACTION_JSIPP,,a2gQz000000tIhqIAE,Chase provider Non-standard action JSIPP,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_GIA_CHASE_PROVIDER,a2hQz000000UAsoIAG,NON-STANDARD_ACTION_GIA,,a2gQz000000tIhrIAE,Chase provider Non-standard action GIA,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_CASH_ISA_CHASE_PROVIDER,a2hQz000000UAspIAG,NON-STANDARD_ACTION_CASH_ISA,,a2gQz000000tIhsIAE,Chase provider Non-standard action Cash ISA,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_DIRECT_EQUITY_CHASE_PROVIDER,a2hQz000000UAsqIAG,NON-STANDARD_ACTION_DIRECT_EQUITY,,a2gQz000000tIhtIAE,Chase provider Non-standard action Direct equity,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_OFFSHORE_BOND_CHASE_PROVIDER,a2hQz000000UAsrIAG,NON-STANDARD_ACTION_OFFSHORE_BOND,,a2gQz000000tIhuIAE,Chase provider Non-standard action Offshore bond,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_PREMIUM_BOND_CHASE_PROVIDER,a2hQz000000UAssIAG,NON-STANDARD_ACTION_PREMIUM_BOND,,a2gQz000000tIhvIAE,Chase provider Non-standard action Premium bond,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_DB_PENSION_CHASE_PROVIDER,a2hQz000000UAstIAG,NON-STANDARD_ACTION_DB_PENSION,,a2gQz000000tIhwIAE,Chase provider Non-standard action DB Pension,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_VCT_CHASE_PROVIDER,a2hQz000000UAsuIAG,NON-STANDARD_ACTION_VCT,,a2gQz000000tIhxIAE,Chase provider Non-standard action VCT,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_EIS_CHASE_PROVIDER,a2hQz000000UAsvIAG,NON-STANDARD_ACTION_EIS,,a2gQz000000tIhyIAE,Chase provider Non-standard action EIS,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_LIFE_COVER_CHASE_PROVIDER,a2hQz000000UAswIAG,NON-STANDARD_ACTION_LIFE_COVER,,a2gQz000000tIhzIAE,Chase provider Non-standard action Life cover,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_LIFE_&_CIC_CHASE_PROVIDER,a2hQz000000UAsxIAG,NON-STANDARD_ACTION_LIFE_&_CIC,,a2gQz000000tIi0IAE,Chase provider Non-standard action Life & CIC,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_TRUST_CHASE_PROVIDER,a2hQz000000UAsyIAG,NON-STANDARD_ACTION_TRUST,,a2gQz000000tIi1IAE,Chase provider Non-standard action Trust,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_NO_PRODUCT_CHASE_PROVIDER,a2hQz000000UAszIAG,NON-STANDARD_ACTION_NO_PRODUCT,,a2gQz000000tIi2IAE,Chase provider Non-standard action No product,,,FulfilmentScreenChaseNonStandardAction,chase_provider,Chase provider,Has the relevant provider confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
UPDATE_EOW_SIPP_CHASE_PROVIDER,a2hQz000000UAt0IAG,UPDATE_EOW_SIPP,,a2gQz000000tIi3IAE,Chase provider Update EoW SIPP,,,FulfilmentScreenChaseNonStandardAction,chase_eow,Chase provider,Have you saved written confirmation of the new beneficiaries to the policy folder?
UPDATE_EOW_SIPP_AWAITING_AD_HOC_ACTION,a2hQz000000UAt0IAG,UPDATE_EOW_SIPP,,a2gQz000000tIi4IAE,Awaiting ad hoc action Update EoW SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Have you saved written confirmation of the new beneficiaries to the policy folder?
UPDATE_EOW_PERSONAL_PENSION_CHASE_PROVIDER,a2hQz000000UAt1IAG,UPDATE_EOW_PP,,a2gQz000000tIi5IAE,Chase provider Update EoW Personal pension,,,FulfilmentScreenChaseNonStandardAction,chase_eow,Chase provider,Have you saved written confirmation of the new beneficiaries to the policy folder?
UPDATE_EOW_PERSONAL_PENSION_AWAITING_AD_HOC_ACTION,a2hQz000000UAt1IAG,UPDATE_EOW_PP,,a2gQz000000tIi6IAE,Awaiting ad hoc action Update EoW Personal pension,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Have you saved written confirmation of the new beneficiaries to the policy folder?
UPDATE_EOW_STAKEHOLDER_PENSION_CHASE_PROVIDER,a2hQz000000UAt2IAG,UPDATE_EOW_SP,,a2gQz000000tIi7IAE,Chase provider Update EoW Stakeholder pension,,,FulfilmentScreenChaseNonStandardAction,chase_eow,Chase provider,Have you saved written confirmation of the new beneficiaries to the policy folder?
UPDATE_EOW_STAKEHOLDER_PENSION_AWAITING_AD_HOC_ACTION,a2hQz000000UAt2IAG,UPDATE_EOW_SP,,a2gQz000000tIi8IAE,Awaiting ad hoc action Update EoW Stakeholder pension,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Have you saved written confirmation of the new beneficiaries to the policy folder?
UPDATE_EOW_SCHEME_PENSION_CHASE_PROVIDER,a2hQz000000UAt3IAG,UPDATE_EOW_SCHEME,,a2gQz000000tIi9IAE,Chase provider Update EoW Scheme pension,,,FulfilmentScreenChaseNonStandardAction,chase_eow,Chase provider,Have you saved written confirmation of the new beneficiaries to the policy folder?
UPDATE_EOW_SCHEME_PENSION_AWAITING_AD_HOC_ACTION,a2hQz000000UAt3IAG,UPDATE_EOW_SCHEME,,a2gQz000000tIiAIAU,Awaiting ad hoc action Update EoW Scheme pension,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Have you saved written confirmation of the new beneficiaries to the policy folder?
UPDATE_EOW_OCCUPATIONAL_PENSION_CHASE_PROVIDER,a2hQz000000UAt4IAG,UPDATE_EOW_OP,,a2gQz000000tIiBIAU,Chase provider Update EoW Occupational pension,,,FulfilmentScreenChaseNonStandardAction,chase_eow,Chase provider,Have you saved written confirmation of the new beneficiaries to the policy folder?
UPDATE_EOW_OCCUPATIONAL_PENSION_AWAITING_AD_HOC_ACTION,a2hQz000000UAt4IAG,UPDATE_EOW_OP,,a2gQz000000tIiCIAU,Awaiting ad hoc action Update EoW Occupational pension,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Have you saved written confirmation of the new beneficiaries to the policy folder?
UPDATE_EOW_DB_PENSION_CHASE_PROVIDER,a2hQz000000UAt5IAG,UPDATE_EOW_DB,,a2gQz000000tIiDIAU,Chase provider Update EoW DB pension,,,FulfilmentScreenChaseNonStandardAction,chase_eow,Chase provider,Have you saved written confirmation of the new beneficiaries to the policy folder?
UPDATE_EOW_DB_PENSION_AWAITING_AD_HOC_ACTION,a2hQz000000UAt5IAG,UPDATE_EOW_DB,,a2gQz000000tIiEIAU,Awaiting ad hoc action Update EoW DB pension,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Have you saved written confirmation of the new beneficiaries to the policy folder?
