DeveloperName__c,FulfilmentType__c,FulfilmentTypeReference__c,Id,Name,NextStatus__c,ReferenceName__c,RelatedFlow__c,RelatedTaskInformation__c,Status__c,Tasks__c
EMPLOYER_LUMP_SUM_SIPP_INVESTMENT_CHECKS,EMPLOYER_LUMP_SUM_SIPP,,EMPLOYER_LUMP_SUM_SIPP_INVESTMENT_CHECKS,Investment checks Employer Lump sum SIPP,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
EMPLOYER_REGULAR_SIPP_INVESTMENT_CHECKS,EMPLOYER_REGULAR_SIPP,,EMPLOYER_REGULAR_SIPP_INVESTMENT_CHECKS,Investment checks Employer Regular SIPP,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
EXTERNAL_TRANSFER_GIA_INVESTMENT_CHECKS,EXTERNAL_TRANSFER_GIA,,EXTERNAL_TRANSFER_GIA_INVESTMENT_CHECKS,Investment checks External transfer GIA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Have the correct investments been made for the first phasing tranche?; Is the plan and all contributions in IO correctly?;Did we receive within 10% of the expected amount?;Have you updated the clients Gdrive? - for a full transfer move the previous plan to 'Historic';If the product was just opened, was a cancellation notice sent?"
EXTERNAL_TRANSFER_ISA_INVESTMENT_CHECKS,EXTERNAL_TRANSFER_ISA,,EXTERNAL_TRANSFER_ISA_INVESTMENT_CHECKS,Investment checks External transfer ISA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Did we receive within 10% of the expected amount or have we confirmed the reason why the amount was different?;Is the plan set up correctly in IO?;Have you updated the clients Gdrive? - for a full transfer move the previous plan to 'Historic';If the product was just opened, was a cancellation notice sent?"
EXTERNAL_TRANSFER_JUNIOR_ISA_INVESTMENT_CHECKS,EXTERNAL_TRANSFER_JUNIOR_ISA,,EXTERNAL_TRANSFER_JUNIOR_ISA_INVESTMENT_CHECKS,Investment checks External transfer Junior ISA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Have the correct investments been made for the first phasing tranche?; Is the plan and all contributions in IO correctly?;Did we receive within 10% of the expected amount?;Have you updated the clients Gdrive? - for a full transfer move the previous plan to 'Historic';If the product was just opened, was a cancellation notice sent?"
EXTERNAL_TRANSFER_JUNIOR_SIPP_INVESTMENT_CHECKS,EXTERNAL_TRANSFER_JUNIOR_SIPP,,EXTERNAL_TRANSFER_JUNIOR_SIPP_INVESTMENT_CHECKS,Investment checks External transfer Junior SIPP,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Have the correct investments been made for the first phasing tranche?; Is the plan and all contributions in IO correctly?;Did we receive within 10% of the expected amount?;Have you updated the clients Gdrive? - for a full transfer move the previous plan to 'Historic';If the product was just opened, was a cancellation notice sent?"
EXTERNAL_TRANSFER_SIPP_INVESTMENT_CHECKS,EXTERNAL_TRANSFER_SIPP,,EXTERNAL_TRANSFER_SIPP_INVESTMENT_CHECKS,Investment checks External transfer SIPP,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Have the correct investments been made for the first phasing tranche?; Is the plan and all contributions in IO correctly?;Did we receive within 10% of the expected amount?;Have you updated the clients Gdrive? - for a full transfer move the previous plan to 'Historic';If the product was just opened, was a cancellation notice sent?"
INTERNAL_TRANSFER_GIA_INVESTMENT_CHECKS,INTERNAL_TRANSFER_GIA,,INTERNAL_TRANSFER_GIA_INVESTMENT_CHECKS,Investment checks Internal transfer GIA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
INTERNAL_TRANSFER_ISA_INVESTMENT_CHECKS,INTERNAL_TRANSFER_ISA,,INTERNAL_TRANSFER_ISA_INVESTMENT_CHECKS,Investment checks Internal transfer ISA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
INTERNAL_TRANSFER_JUNIOR_ISA_INVESTMENT_CHECKS,INTERNAL_TRANSFER_JUNIOR_ISA,,INTERNAL_TRANSFER_JUNIOR_ISA_INVESTMENT_CHECKS,Investment checks Internal transfer Junior ISA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
INTERNAL_TRANSFER_JUNIOR_SIPP_INVESTMENT_CHECKS,INTERNAL_TRANSFER_JUNIOR_SIPP,,INTERNAL_TRANSFER_JUNIOR_SIPP_INVESTMENT_CHECKS,Investment checks Internal transfer Junior SIPP,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
INTERNAL_TRANSFER_SIPP_INVESTMENT_CHECKS,INTERNAL_TRANSFER_SIPP,,INTERNAL_TRANSFER_SIPP_INVESTMENT_CHECKS,Investment checks Internal transfer SIPP,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;Have you updated the clients Gdrive? - for a full transfer move the previous plan to 'Historic';If the product was just opened, was a cancellation notice sent?"
LUMP_SUM_GIA_INVESTMENT_CHECKS,LUMP_SUM_GIA,,LUMP_SUM_GIA_INVESTMENT_CHECKS,Investment checks Lump sum GIA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Have the correct investments been made for the first phasing tranche?; Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
LUMP_SUM_ISA_INVESTMENT_CHECKS,LUMP_SUM_ISA,,LUMP_SUM_ISA_INVESTMENT_CHECKS,Investment checks Lump sum ISA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Have the correct investments been made for the first phasing tranche?; Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
LUMP_SUM_JUNIOR_ISA_INVESTMENT_CHECKS,LUMP_SUM_JUNIOR_ISA,,LUMP_SUM_JUNIOR_ISA_INVESTMENT_CHECKS,Investment checks Lump sum Junior ISA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Have the correct investments been made for the first phasing tranche?; Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
LUMP_SUM_JUNIOR_SIPP_INVESTMENT_CHECKS,LUMP_SUM_JUNIOR_SIPP,,LUMP_SUM_JUNIOR_SIPP_INVESTMENT_CHECKS,Investment checks Lump sum Junior SIPP,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Have the correct investments been made for the first phasing tranche?; Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
LUMP_SUM_SIPP_INVESTMENT_CHECKS,LUMP_SUM_SIPP,,LUMP_SUM_SIPP_INVESTMENT_CHECKS,Investment checks Lump sum SIPP,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Is the investment mandate correct?;Have the correct investments been made for the first phasing tranche?; Is the plan and all contributions in IO correctly?;Did we receive the expected amount?
REBALANCE_GIA_INVESTMENT_CHECKS,REBALANCE_GIA,,REBALANCE_GIA_INVESTMENT_CHECKS,Investment checks Rebalance GIA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Have you double checked the investment mandate?
REBALANCE_ISA_INVESTMENT_CHECKS,REBALANCE_ISA,,REBALANCE_ISA_INVESTMENT_CHECKS,Investment checks Rebalance ISA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Have you double checked the investment mandate?
REBALANCE_JUNIOR_ISA_INVESTMENT_CHECKS,REBALANCE_JUNIOR_ISA,,REBALANCE_JUNIOR_ISA_INVESTMENT_CHECKS,Investment checks Rebalance Junior ISA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Have you double checked the investment mandate?
REBALANCE_JUNIOR_SIPP_INVESTMENT_CHECKS,REBALANCE_JUNIOR_SIPP,,REBALANCE_JUNIOR_SIPP_INVESTMENT_CHECKS,Investment checks Rebalance Junior SIPP,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Have you double checked the investment mandate?
REBALANCE_SIPP_INVESTMENT_CHECKS,REBALANCE_SIPP,,REBALANCE_SIPP_INVESTMENT_CHECKS,Investment checks Rebalance SIPP,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Have you double checked the investment mandate?
REGULAR_GIA_INVESTMENT_CHECKS,REGULAR_GIA,,REGULAR_GIA_INVESTMENT_CHECKS,Investment checks Regular GIA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
REGULAR_ISA_INVESTMENT_CHECKS,REGULAR_ISA,,REGULAR_ISA_INVESTMENT_CHECKS,Investment checks Regular ISA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
REGULAR_JUNIOR_ISA_INVESTMENT_CHECKS,REGULAR_JUNIOR_ISA,,REGULAR_JUNIOR_ISA_INVESTMENT_CHECKS,Investment checks Regular Junior ISA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
REGULAR_JUNIOR_SIPP_INVESTMENT_CHECKS,REGULAR_JUNIOR_SIPP,,REGULAR_JUNIOR_SIPP_INVESTMENT_CHECKS,Investment checks Regular Junior SIPP,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
REGULAR_SIPP_INVESTMENT_CHECKS,REGULAR_SIPP,,REGULAR_SIPP_INVESTMENT_CHECKS,Investment checks Regular SIPP,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,"Is the investment mandate correct?;Is the plan and all contributions in IO correctly?;Did we receive the expected amount?;If the product was just opened, was a cancellation notice sent?"
SWITCH_GIA_INVESTMENT_CHECKS,SWITCH_GIA,,SWITCH_GIA_INVESTMENT_CHECKS,Investment checks Switch GIA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Is the investment mandate correct in Hubwise and Salesforce?
SWITCH_ISA_INVESTMENT_CHECKS,SWITCH_ISA,,SWITCH_ISA_INVESTMENT_CHECKS,Investment checks Switch ISA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Is the investment mandate correct in Hubwise and Salesforce?
SWITCH_JUNIOR_ISA_INVESTMENT_CHECKS,SWITCH_JUNIOR_ISA,,SWITCH_JUNIOR_ISA_INVESTMENT_CHECKS,Investment checks Switch Junior ISA,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Is the investment mandate correct in Hubwise and Salesforce?
SWITCH_JUNIOR_SIPP_INVESTMENT_CHECKS,SWITCH_JUNIOR_SIPP,,SWITCH_JUNIOR_SIPP_INVESTMENT_CHECKS,Investment checks Switch Junior SIPP,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Is the investment mandate correct in Hubwise and Salesforce?
SWITCH_SIPP_INVESTMENT_CHECKS,SWITCH_SIPP,,SWITCH_SIPP_INVESTMENT_CHECKS,Investment checks Switch SIPP,,,FulfilmentScreenInvestmentChecks,fulfilment_investment_checks,Investment checks,Is the investment mandate correct in Hubwise and Salesforce?
EXTERNAL_TRANSFER_GIA_SUBMIT_FULFILMENT,EXTERNAL_TRANSFER_GIA,,EXTERNAL_TRANSFER_GIA_SUBMIT_FULFILMENT,Submit fulfilment External transfer GIA,Chase transfer,,FulfilmentScreenSubmitInflowFufilment,submit_gia_transfer,Submit fulfilment,Has any phasing been set up?;Have the transfer forms been uploaded to hubwise?;Is the fee set up?
EXTERNAL_TRANSFER_ISA_SUBMIT_FULFILMENT,EXTERNAL_TRANSFER_ISA,,EXTERNAL_TRANSFER_ISA_SUBMIT_FULFILMENT,Submit fulfilment External transfer ISA,Chase transfer,,FulfilmentScreenSubmitInflowFufilment,submit_isa_transfer,Submit fulfilment,Has any phasing been set up?;Have the transfer forms been uploaded to hubwise?;Is the fee set up?
EXTERNAL_TRANSFER_JUNIOR_ISA_SUBMIT_FULFILMENT,EXTERNAL_TRANSFER_JUNIOR_ISA,,EXTERNAL_TRANSFER_JUNIOR_ISA_SUBMIT_FULFILMENT,Submit fulfilment External transfer Junior ISA,Chase transfer,,FulfilmentScreenSubmitInflowFufilment,submit_isa_transfer,Submit fulfilment,Has any phasing been set up?;Have the transfer forms been uploaded to hubwise?;Is the fee set up?
EXTERNAL_TRANSFER_JUNIOR_SIPP_SUBMIT_FULFILMENT,EXTERNAL_TRANSFER_JUNIOR_SIPP,,EXTERNAL_TRANSFER_JUNIOR_SIPP_SUBMIT_FULFILMENT,Submit fulfilment External transfer Junior SIPP,Chase transfer,,FulfilmentScreenSubmitInflowFufilment,submit_sipp_transfer,Submit fulfilment,Has any phasing been set up?;Have the transfer forms been uploaded to hubwise?;Is the fee set up?
EXTERNAL_TRANSFER_SIPP_SUBMIT_FULFILMENT,EXTERNAL_TRANSFER_SIPP,,EXTERNAL_TRANSFER_SIPP_SUBMIT_FULFILMENT,Submit fulfilment External transfer SIPP,Chase transfer,,FulfilmentScreenSubmitInflowFufilment,submit_sipp_transfer,Submit fulfilment,Has any phasing been set up?;Have the transfer forms been uploaded to hubwise?;Is the fee set up?; Have you submitted a ticket for partial transfer (if relevant)?
CANCEL_REGULAR_GIA_SUBMIT_FULFILMENT,CANCEL_REGULAR_GIA,,CANCEL_REGULAR_GIA_SUBMIT_FULFILMENT,Submit fulfilment Cancel regular GIA,Await first regular,,FulfilmentScreenSubmitInflowFufilment,submit_cancel_regular,Submit fulfilment,Have you emailed the client to let them know?
CANCEL_REGULAR_ISA_SUBMIT_FULFILMENT,CANCEL_REGULAR_ISA,,CANCEL_REGULAR_ISA_SUBMIT_FULFILMENT,Submit fulfilment Cancel regular ISA,Await first regular,,FulfilmentScreenSubmitInflowFufilment,submit_cancel_regular,Submit fulfilment,Have you emailed the client to let them know?
CANCEL_REGULAR_JUNIOR_ISA_SUBMIT_FULFILMENT,CANCEL_REGULAR_JUNIOR_ISA,,CANCEL_REGULAR_JUNIOR_ISA_SUBMIT_FULFILMENT,Submit fulfilment Cancel regular Junior ISA,Await first regular,,FulfilmentScreenSubmitInflowFufilment,submit_cancel_regular,Submit fulfilment,Have you emailed the client to let them know?
CANCEL_REGULAR_JUNIOR_SIPP_SUBMIT_FULFILMENT,CANCEL_REGULAR_JUNIOR_SIPP,,CANCEL_REGULAR_JUNIOR_SIPP_SUBMIT_FULFILMENT,Submit fulfilment Cancel regular Junior SIPP,Investment checks,,FulfilmentScreenSubmitInflowFufilment,submit_cancel_regular,Submit fulfilment,Have you emailed the client to let them know?
CANCEL_REGULAR_SIPP_SUBMIT_FULFILMENT,CANCEL_REGULAR_SIPP,,CANCEL_REGULAR_SIPP_SUBMIT_FULFILMENT,Submit fulfilment Cancel regular SIPP,Await first regular,,FulfilmentScreenSubmitInflowFufilment,submit_cancel_regular,Submit fulfilment,Have you confirmed the outcome with the client?
CHANGE_TO_REGULAR_GIA_SUBMIT_FULFILMENT,CHANGE_TO_REGULAR_GIA,,CHANGE_TO_REGULAR_GIA_SUBMIT_FULFILMENT,Submit fulfilment Change to regular GIA,Await first regular,,FulfilmentScreenSubmitInflowFufilment,submit_change_to_regular,Submit fulfilment,Have you emailed the client to confirm their new amount?
CHANGE_TO_REGULAR_ISA_SUBMIT_FULFILMENT,CHANGE_TO_REGULAR_ISA,,CHANGE_TO_REGULAR_ISA_SUBMIT_FULFILMENT,Submit fulfilment Change to regular ISA,Await first regular,,FulfilmentScreenSubmitInflowFufilment,submit_change_to_regular,Submit fulfilment,Have you emailed the client to confirm their new amount?
CHANGE_TO_REGULAR_JUNIOR_ISA_SUBMIT_FULFILMENT,CHANGE_TO_REGULAR_JUNIOR_ISA,,CHANGE_TO_REGULAR_JUNIOR_ISA_SUBMIT_FULFILMENT,Submit fulfilment Change to regular Junior ISA,Await first regular,,FulfilmentScreenSubmitInflowFufilment,submit_change_to_regular,Submit fulfilment,Have you emailed the client to confirm their new amount?
CHANGE_TO_REGULAR_JUNIOR_SIPP_SUBMIT_FULFILMENT,CHANGE_TO_REGULAR_JUNIOR_SIPP,,CHANGE_TO_REGULAR_JUNIOR_SIPP_SUBMIT_FULFILMENT,Submit fulfilment Change to regular Junior SIPP,Await first regular,,FulfilmentScreenSubmitInflowFufilment,submit_change_to_regular,Submit fulfilment,Have you emailed the client to confirm their new amount?
CHANGE_TO_REGULAR_SIPP_SUBMIT_FULFILMENT,CHANGE_TO_REGULAR_SIPP,,CHANGE_TO_REGULAR_SIPP_SUBMIT_FULFILMENT,Submit fulfilment Change to regular SIPP,Await first regular,,FulfilmentScreenSubmitInflowFufilment,submit_change_to_regular,Submit fulfilment,Have you emailed the client to confirm their new amount?
EMPLOYER_LUMP_SUM_SIPP_SUBMIT_FULFILMENT,EMPLOYER_LUMP_SUM_SIPP,,EMPLOYER_LUMP_SUM_SIPP_SUBMIT_FULFILMENT,Submit fulfilment Employer Lump sum SIPP,Chase client payment,,FulfilmentScreenSubmitInflowFufilment,submit_employer_lump_sum,Submit fulfilment,Has the employer been emailed payment details?
EMPLOYER_REGULAR_SIPP_SUBMIT_FULFILMENT,EMPLOYER_REGULAR_SIPP,,EMPLOYER_REGULAR_SIPP_SUBMIT_FULFILMENT,Submit fulfilment Employer Regular SIPP,Await first regular,,FulfilmentScreenSubmitInflowFufilment,submit_employer_regular,Submit fulfilment,Has the employer been emailed payment details?
INTERNAL_TRANSFER_GIA_SUBMIT_FULFILMENT,INTERNAL_TRANSFER_GIA,,INTERNAL_TRANSFER_GIA_SUBMIT_FULFILMENT,Submit fulfilment Internal transfer GIA,Chase transfer,,FulfilmentScreenInvestmentMandateUpdates,submit_internal_transfer,Submit fulfilment,Is hubwise set up correctly?
INTERNAL_TRANSFER_ISA_SUBMIT_FULFILMENT,INTERNAL_TRANSFER_ISA,,INTERNAL_TRANSFER_ISA_SUBMIT_FULFILMENT,Submit fulfilment Internal transfer ISA,Chase transfer,,FulfilmentScreenInvestmentMandateUpdates,submit_bed_isa,Submit fulfilment,Is hubwise set up correctly?
INTERNAL_TRANSFER_JUNIOR_ISA_SUBMIT_FULFILMENT,INTERNAL_TRANSFER_JUNIOR_ISA,,INTERNAL_TRANSFER_JUNIOR_ISA_SUBMIT_FULFILMENT,Submit fulfilment Internal transfer Junior ISA,Chase transfer,,FulfilmentScreenInvestmentMandateUpdates,submit_bed_isa,Submit fulfilment,Is hubwise set up correctly?
INTERNAL_TRANSFER_JUNIOR_SIPP_SUBMIT_FULFILMENT,INTERNAL_TRANSFER_JUNIOR_SIPP,,INTERNAL_TRANSFER_JUNIOR_SIPP_SUBMIT_FULFILMENT,Submit fulfilment Internal transfer Junior SIPP,Chase transfer,,FulfilmentScreenSubmitInflowFufilment,submit_bed_SIPP,Submit fulfilment,Is hubwise set up correctly?
INTERNAL_TRANSFER_SIPP_SUBMIT_FULFILMENT,INTERNAL_TRANSFER_SIPP,,INTERNAL_TRANSFER_SIPP_SUBMIT_FULFILMENT,Submit fulfilment Internal transfer SIPP,Chase transfer,,FulfilmentScreenSubmitInflowFufilment,submit_bed_SIPP,Submit fulfilment,Is hubwise set up correctly?
SWITCH_GIA_SUBMIT_FULFILMENT,SWITCH_GIA,,SWITCH_GIA_SUBMIT_FULFILMENT,Submit fulfilment Switch GIA,Investment checks,,FulfilmentScreenInvestmentMandateUpdates,submit_portfolio_switch,Submit fulfilment,Is hubwise set up correctly?
SWITCH_ISA_SUBMIT_FULFILMENT,SWITCH_ISA,,SWITCH_ISA_SUBMIT_FULFILMENT,Submit fulfilment Switch ISA,Investment checks,,FulfilmentScreenInvestmentMandateUpdates,submit_portfolio_switch,Submit fulfilment,Is hubwise set up correctly?
SWITCH_JUNIOR_ISA_SUBMIT_FULFILMENT,SWITCH_JUNIOR_ISA,,SWITCH_JUNIOR_ISA_SUBMIT_FULFILMENT,Submit fulfilment Switch Junior ISA,Investment checks,,FulfilmentScreenInvestmentMandateUpdates,submit_portfolio_switch,Submit fulfilment,Have you double checked the investment mandate?
SWITCH_JUNIOR_SIPP_SUBMIT_FULFILMENT,SWITCH_JUNIOR_SIPP,,SWITCH_JUNIOR_SIPP_SUBMIT_FULFILMENT,Submit fulfilment Switch Junior SIPP,Investment checks,,FulfilmentScreenInvestmentMandateUpdates,submit_portfolio_switch,Submit fulfilment,Have you double checked the investment mandate?
SWITCH_SIPP_SUBMIT_FULFILMENT,SWITCH_SIPP,,SWITCH_SIPP_SUBMIT_FULFILMENT,Submit fulfilment Switch SIPP,Investment checks,,FulfilmentScreenInvestmentMandateUpdates,submit_portfolio_switch,Submit fulfilment,Have you double checked the investment mandate?
